Year,Location,Soil Type,Max_Temperature,Min_Teperature,Rainfall,Humidity,Yield Kg/ha
2019,DZ-BS,Black Soil,31,12.5,811.2,48,1360
2019,DZ-BS,Black Soil,30.5,11,811.2,44,1120
2019,DZ-BS,Black Soil,29.5,,811.2,36,2120
2019,DZ-BS,Black Soil,30,13,811.2,50,1620
2019,DZ-BS,Black Soil,31,13,811.2,71,1840
2019,DZ-BS,Black Soil,31,15,811.2,55,1440
2019,DZ-BS,Black Soil,30,13.5,811.2,54,860
2019,DZ-BS,Black Soil,31,13.5,811.2,48,750
2019,DZ-BS,Black Soil,31,12.5,811.2,46,790
2019,DZ-BS,Black Soil,31,13.5,811.2,61,950
2019,DZ-BS,Black Soil,29,11,811.2,68,970
2019,DZ-BS,Black Soil,29,13,811.2,65,1130
2019,DZ-BS,Black Soil,28.5,13,811.2,56,480
2019,DZ-BS,Black Soil,30.5,14.5,811.2,50,1440
2019,DZ-BS,Black Soil,32.5,13.5,811.2,46,1510
2019,DZ-BS,Black Soil,32,13.5,811.2,50,620
2019,DZ-BS,Black Soil,31,13.5,811.2,49,720
2019,DZ-BS,Black Soil,29.5,13.5,811.2,38,80
2019,DZ-BS,Black Soil,27.5,13.5,811.2,44,2250
2019,DZ-BS,Black Soil,29,15,811.2,46,1690
2019,DZ-BS,Black Soil,27,12.5,811.2,46,1260
2019,DZ-BS,Black Soil,29.5,12,811.2,41,1995
2019,DZ-BS,Black Soil,28.5,10.5,811.2,43,1860
2019,DZ-BS,Black Soil,28.5,12.5,811.2,46,720
2019,DZ-BS,Black Soil,27,13,811.2,41,440
2019,DZ-BS,Black Soil,27,13,811.2,48,640
2019,DZ-BS,Black Soil,26.5,12.5,811.2,44,1480
2019,DZ-BS,Black Soil,24,13.5,811.2,36,1900
2019,DZ-BS,Black Soil,26.5,13.5,811.2,50,460
2019,DZ-BS,Black Soil,24,14,811.2,71,1610
2019,DZ-BS,Black Soil,26.5,13,811.2,55,1520
2019,DZ-BS,Black Soil,25,13.5,811.2,54,890
2019,DZ-BS,Black Soil,28.5,12.5,811.2,52,605
2019,DZ-BS,Black Soil,28.5,13,811.2,51,980
2019,DZ-BS,Black Soil,27,13,811.2,53,940
2019,DZ-BS,Black Soil,26.5,16,811.2,53,2350
2019,DZ-BS,Black Soil,27.5,14,811.2,57,2210
2019,DZ-BS,Black Soil,25.5,13,811.2,40,2920
2019,DZ-BS,Black Soil,26,12,811.2,33,1440
2019,DZ-BS,Black Soil,26,13.5,811.2,40,1760
2019,DZ-BS,Black Soil,27,13,811.2,32,2180
2019,DZ-BS,Black Soil,27.5,12,811.2,34,3140
2019,DZ-BS,Black Soil,27,12.5,811.2,40,1050
2019,DZ-BS,Black Soil,23.5,11.5,811.2,47,1140
2019,DZ-BS,Black Soil,27,11,811.2,49,1620
2019,DZ-BS,Black Soil,27.5,14,811.2,46,1980
2019,DZ-BS,Black Soil,26.5,14,811.2,38,1020
2019,DZ-BS,Black Soil,25.5,14,811.2,38,1860
2019,DZ-BS,Black Soil,22.5,12.5,811.2,38,1720
2019,DZ-BS,Black Soil,26,12.5,811.2,34,1720
2019,DZ-BS,Black Soil,25,11,811.2,39,1000
2019,DZ-BS,Black Soil,24.5,11.5,811.2,40,380
2019,DZ-BS,Black Soil,23,12.5,811.2,33,1980
2019,DZ-BS,Black Soil,20,10.5,811.2,40,2460
2019,DZ-BS,Black Soil,25,11.5,811.2,32,2150
2019,DZ-BS,Black Soil,25.5,13,811.2,34,550
2019,DZ-BS,Black Soil,22.5,11.5,811.2,40,1840
2019,DZ-BS,Black Soil,27,12.5,811.2,47,2530
2019,DZ-BS,Black Soil,23.5,12.5,811.2,49,4070
2019,DZ-BS,Black Soil,27.5,15,811.2,46,3170
2019,DZ-BS,Black Soil,26.5,11.5,811.2,38,1640
2019,DZ-BS,Black Soil,27,13,811.2,38,1780
2019,DZ-BS,Black Soil,26.5,14.5,811.2,38,2010
2019,DZ-BS,Black Soil,27,14,811.2,34,1170
2019,DZ-BS,Black Soil,24.5,14,811.2,39,2260
2019,DZ-BS,Black Soil,21.5,13,811.2,35,2020
2019,DZ-BS,Black Soil,26.5,15,811.2,41,1700
2019,DZ-BS,Black Soil,26,15.5,811.2,44,750
2019,DZ-BS,Black Soil,26,16.6,811.2,32,530
2019,DZ-BS,Black Soil,26.5,13.5,811.2,42,1700
2019,DZ-BS,Black Soil,22,16,811.2,51,2030
2019,DZ-BS,Black Soil,27,12.5,811.2,60,2770
2019,DZ-BS,Black Soil,24,13,811.2,56,2360
2019,DZ-BS,Black Soil,22,13,811.2,46,1780
2019,DZ-BS,Black Soil,26,12.5,811.2,69,1800
2019,DZ-BS,Black Soil,27,16.5,811.2,55,2000
2019,DZ-BS,Black Soil,22,14.5,811.2,70,2450
2019,DZ-BS,Black Soil,26.5,14.5,811.2,66,2700
2019,DZ-BS,Black Soil,27,12.5,811.2,58,1180
2019,DZ-BS,Black Soil,26,13.5,811.2,62,1210
2019,DZ-BS,Black Soil,25.5,13,811.2,40,2400
2019,DZ-BS,Black Soil,24.5,13,811.2,48,2030
2019,DZ-BS,Black Soil,25,12,811.2,60,2370
2019,DZ-BS,Black Soil,27,11,811.2,80,2540
2019,DZ-BS,Black Soil,26.5,13.5,811.2,74,3230
2019,DZ-BS,Black Soil,24.5,14,811.2,64,1750
2019,DZ-BS,Black Soil,23.5,14,811.2,66,530
2019,DZ-BS,Black Soil,25,13.5,811.2,79,1500
2019,DZ-BS,Black Soil,25,11,811.2,82,1560
2019,DZ-BS,Black Soil,27,10.5,811.2,79,2040
2019,DZ-BS,Black Soil,26.5,13.5,811.2,68,3180
2019,DZ-BS,Black Soil,27,13,811.2,68,1430
2019,DZ-BS,Black Soil,24.5,12,811.2,56,1750
2019,DZ-BS,Black Soil,21.5,15,811.2,67,2070
2019,DZ-BS,Black Soil,26.5,13.5,811.2,71,1910
2019,DZ-BS,Black Soil,26,15,811.2,58,1810
2019,DZ-BS,Black Soil,26,15,811.2,68,1440
2019,DZ-BS,Black Soil,26.5,14.5,811.2,78,480
2019,DZ-BS,Black Soil,22,16,811.2,74,530
2019,DZ-BS,Black Soil,27,15,811.2,66,2150
2019,DZ-BS,Black Soil,24,14.5,811.2,69,2370
2019,DZ-BS,Black Soil,22,14,811.2,77,1650
2019,DZ-BS,Black Soil,26,14.5,811.2,80,1910
2019,DZ-BS,Black Soil,27,13.5,811.2,84,1840
2019,DZ-BS,Black Soil,22,13,811.2,68,1170
2019,DZ-BS,Black Soil,26.5,14,811.2,58,1410
2019,DZ-BS,Black Soil,27,14.5,811.2,52,2790
2019,DZ-BS,Black Soil,26,14,811.2,24,1580
2019,DZ-BS,Black Soil,25.5,14,811.2,60,1860
2019,DZ-BS,Black Soil,24.5,14.5,811.2,70,1340
2019,DZ-BS,Black Soil,25,12,811.2,69,1060
2019,DZ-BS,Black Soil,27,13.5,811.2,44,2100
2019,DZ-BS,Black Soil,26.5,13,811.2,41,1460
2019,DZ-BS,Black Soil,24.5,13,811.2,42,1480
2019,DZ-BS,Black Soil,23.5,15,811.2,50,870
2019,DZ-BS,Black Soil,25,13,811.2,48,1560
2019,DZ-BS,Black Soil,25,13.5,811.2,52,1920
2019,DZ-BS,Black Soil,25.5,12.5,811.2,41,1450
2019,DZ-BS,Black Soil,26,14,811.2,46,1330
2019,Chefe Donsa,Black Soil,24,13.5,811.2,38,590
2019,Chefe Donsa,Black Soil,31,14,811.2,38,520
2019,Chefe Donsa,Black Soil,30.5,14.5,811.2,35,270
2019,Chefe Donsa,Black Soil,29.5,15.5,811.2,33,310
2019,Chefe Donsa,Black Soil,30,15.5,811.2,25,360
2019,Chefe Donsa,Black Soil,31,15,811.2,25,240
2019,Chefe Donsa,Black Soil,30.5,11.5,811.2,33,480
2019,Chefe Donsa,Black Soil,29.5,13,811.2,68,380
2019,Chefe Donsa,Black Soil,30,12.5,811.2,33,270
2019,Chefe Donsa,Black Soil,31,14.5,811.2,25,330
2019,Chefe Donsa,Black Soil,31,12.5,811.2,18,480
2019,Chefe Donsa,Black Soil,30,15,811.2,40,410
2019,Chefe Donsa,Black Soil,31,13,811.2,34,190
2019,Chefe Donsa,Black Soil,31,12,811.2,40,180
2019,Chefe Donsa,Black Soil,31,12,811.2,40,410
2019,Chefe Donsa,Black Soil,29,11.5,811.2,31,410
2019,Chefe Donsa,Black Soil,29,1.5,811.2,31,370
2019,Chefe Donsa,Black Soil,28.5,11,811.2,48,260
2019,Chefe Donsa,Black Soil,30.5,12,811.2,50,470
2019,Chefe Donsa,Black Soil,32.5,12,811.2,41,470
2019,Chefe Donsa,Black Soil,32,10,811.2,43,520
2019,Chefe Donsa,Black Soil,31,14.5,811.2,45,360
2019,Chefe Donsa,Black Soil,29.5,12.5,811.2,60,590
2019,Chefe Donsa,Black Soil,27.5,10,811.2,60,390
2019,Chefe Donsa,Black Soil,29,10,811.2,65,280
2019,Chefe Donsa,Black Soil,27,8.5,811.2,43,200
2019,Chefe Donsa,Black Soil,29.5,7,811.2,45,410
2019,Chefe Donsa,Black Soil,28.5,8,811.2,60,160
2019,Chefe Donsa,Black Soil,28.5,10,811.2,40,280
2019,Chefe Donsa,Black Soil,27,12,811.2,70,220
2019,Chefe Donsa,Black Soil,31,10,811.2,25,290
2019,Chefe Donsa,Black Soil,30.5,14,811.2,25,110
2019,Chefe Donsa,Black Soil,29.5,14,811.2,31,270
2019,Chefe Donsa,Black Soil,30,14,811.2,38,300
2019,Chefe Donsa,Black Soil,31,10,811.2,35,210
2019,Chefe Donsa,Black Soil,31,13,811.2,40,250
2019,Chefe Donsa,Black Soil,30,13,811.2,26,410
2019,Chefe Donsa,Black Soil,31,12,811.2,70,340
2019,Chefe Donsa,Black Soil,31,12,811.2,18,240
2019,Chefe Donsa,Black Soil,31,13,811.2,21,390
2019,Chefe Donsa,Black Soil,29,13,811.2,31,390
2019,Chefe Donsa,Black Soil,29,10.5,811.2,40,270
2019,Chefe Donsa,Black Soil,28.5,11,811.2,45,120
2019,Chefe Donsa,Black Soil,30.5,12,811.2,45,200
2019,Chefe Donsa,Black Soil,32.5,12,811.2,45,260
2019,Chefe Donsa,Black Soil,32,12,811.2,39,140
2019,Chefe Donsa,Black Soil,31,13.5,811.2,37,175
2019,Chefe Donsa,Black Soil,29.5,10,811.2,38,80
2019,Chefe Donsa,Black Soil,27.5,10,811.2,48,110
2019,Chefe Donsa,Black Soil,29,11,811.2,41,70
2019,Chefe Donsa,Black Soil,27,13,811.2,37,270
2019,Chefe Donsa,Black Soil,29.5,16,811.2,49,260
2019,Chefe Donsa,Black Soil,28.5,14,811.2,36,130
2019,Chefe Donsa,Black Soil,28.5,13,811.2,40,220
2019,Chefe Donsa,Black Soil,27,12,811.2,46,380
2019,Chefe Donsa,Black Soil,27,13.5,811.2,46,240
2019,Chefe Donsa,Black Soil,26.5,13,811.2,53,400
2019,Chefe Donsa,Black Soil,24,12,811.2,46,280
2019,Chefe Donsa,Black Soil,26.5,12.5,811.2,46,210
2019,Chefe Donsa,Black Soil,24,11.5,811.2,41,190
2019,Chefe Donsa,Black Soil,26.5,11,811.2,40,170
2019,Chefe Donsa,Black Soil,25,14,811.2,37,540
2019,Chefe Donsa,Black Soil,28.5,14,811.2,47,360
2019,Chefe Donsa,Black Soil,28.5,14,811.2,52,390
2019,Chefe Donsa,Black Soil,27,12.5,811.2,48,520
2019,Chefe Donsa,Black Soil,26.5,12.5,811.2,57,280
2019,Chefe Donsa,Black Soil,27.5,11,811.2,51,580
2019,Chefe Donsa,Black Soil,25.5,11.5,811.2,53,450
2019,Chefe Donsa,Black Soil,26,12.5,811.2,34,240
2019,Chefe Donsa,Black Soil,26,10.5,811.2,54,340
2019,Chefe Donsa,Black Soil,27,11.5,811.2,61,320
2019,Chefe Donsa,Black Soil,27.5,13,811.2,66,230
2019,Chefe Donsa,Black Soil,27,11.5,811.2,75,270
2019,Chefe Donsa,Black Soil,23.5,12.5,811.2,66,270
2019,Chefe Donsa,Black Soil,27,12.5,811.2,57,675
2019,Chefe Donsa,Black Soil,27.5,15,811.2,58,240
2019,Chefe Donsa,Black Soil,26.5,11.5,811.2,43,370
2019,Chefe Donsa,Black Soil,25.5,13,811.2,44,320
2019,Chefe Donsa,Black Soil,22.5,14.5,811.2,42,310
2019,Chefe Donsa,Black Soil,26,14,811.2,72,500
2019,Chefe Donsa,Black Soil,25,14,811.2,54,470
2019,Chefe Donsa,Black Soil,24.5,13,811.2,56,190
2019,Chefe Donsa,Black Soil,23,15,811.2,67,220
2019,Chefe Donsa,Black Soil,20,15.5,811.2,59,90
2019,Chefe Donsa,Black Soil,25,16.6,811.2,62,220
2019,Chefe Donsa,Black Soil,25.5,13.5,811.2,65,270
2019,Chefe Donsa,Black Soil,22.5,16,811.2,68,160
2019,Chefe Donsa,Black Soil,27,12.5,811.2,57,290
2019,Chefe Donsa,Black Soil,23.5,13,811.2,52,60
2019,Chefe Donsa,Black Soil,27.5,13,811.2,65,430
2019,Chefe Donsa,Black Soil,26.5,12.5,811.2,51,730
2019,Chefe Donsa,Black Soil,27,16.5,811.2,55,150
2019,Chefe Donsa,Black Soil,26.5,14.5,811.2,58,170
2019,Chefe Donsa,Black Soil,27,14.5,811.2,45,780
2019,Chefe Donsa,Black Soil,24.5,12.5,811.2,36,650
2019,Chefe Donsa,Black Soil,21.5,13.5,811.2,42,380
2019,Chefe Donsa,Black Soil,26.5,13,811.2,44,320
2019,Chefe Donsa,Black Soil,26,13,811.2,58,330
2019,Chefe Donsa,Black Soil,26,12,811.2,50,80
2019,Chefe Donsa,Black Soil,26.5,11,811.2,40,340
2019,Chefe Donsa,Black Soil,22,13.5,811.2,45,320
2019,Chefe Donsa,Black Soil,27,14,811.2,40,480
2019,Chefe Donsa,Black Soil,24,14,811.2,39,290
2019,Chefe Donsa,Black Soil,22,13.5,811.2,35,200
2019,Chefe Donsa,Black Soil,26,11,811.2,44,100
2019,Chefe Donsa,Black Soil,27,10.5,811.2,56,90
2019,Chefe Donsa,Black Soil,22,13.5,811.2,42,400
2019,Chefe Donsa,Black Soil,26.5,13,811.2,49,350
2019,Chefe Donsa,Black Soil,27,12,811.2,57,450
2019,Chefe Donsa,Black Soil,26,15,811.2,60,80
2019,Chefe Donsa,Black Soil,25.5,13.5,811.2,48,220
2019,Chefe Donsa,Black Soil,24.5,15,811.2,53,160
2019,Chefe Donsa,Black Soil,25,15,811.2,54,190
2019,Chefe Donsa,Black Soil,27,14.5,811.2,55,220
2019,Chefe Donsa,Black Soil,26.5,16,811.2,56,150
2019,Chefe Donsa,Black Soil,24.5,15,811.2,56,390
2019,Chefe Donsa,Black Soil,23.5,14.5,811.2,61,230
2019,Chefe Donsa,Black Soil,25,14,811.2,54,250
2019,Chefe Donsa,Black Soil,25,14.5,811.2,57,190
2019,Chefe Donsa,Black Soil,27,13.5,811.2,53,170
2019,Chefe Donsa,Black Soil,26.5,13,811.2,65,590
2019,Chefe Donsa,Black Soil,27,14,811.2,51,170
2019,Chefe Donsa,Black Soil,24.5,14.5,811.2,57,170
2019,Chefe Donsa,Black Soil,21.5,14,811.2,58,330
2019,Chefe Donsa,Black Soil,26.5,14,811.2,71,330
2019,Chefe Donsa,Black Soil,26,14.5,811.2,58,210
2019,Chefe Donsa,Black Soil,26,12,811.2,71,370
2019,Chefe Donsa,Black Soil,26.5,13.5,811.2,67,660
2019,Chefe Donsa,Black Soil,22,13,811.2,58,270
2019,Chefe Donsa,Black Soil,27,13,811.2,50,360
2019,Chefe Donsa,Black Soil,24,15,811.2,72,480
2019,Chefe Donsa,Black Soil,22,13,811.2,74,380
2019,Chefe Donsa,Black Soil,26,13.5,811.2,57,340
2019,Chefe Donsa,Black Soil,27,12.5,811.2,56,470
2019,Chefe Donsa,Black Soil,22,14,811.2,66,190
2019,Chefe Donsa,Black Soil,26.5,13.5,811.2,53,140
2019,Chefe Donsa,Black Soil,27,14,811.2,59,180
2019,Chefe Donsa,Black Soil,26,14.5,811.2,52,340
2019,Chefe Donsa,Black Soil,25.5,15.5,811.2,82,350
2019,Chefe Donsa,Black Soil,24.5,15.5,811.2,77,310
2019,Chefe Donsa,Black Soil,25,15,811.2,67,370
2019,Chefe Donsa,Black Soil,27,11.5,811.2,74,250
2019,Chefe Donsa,Black Soil,26.5,13,811.2,73,260
2019,Chefe Donsa,Black Soil,24.5,12.5,811.2,56,670
2019,Chefe Donsa,Black Soil,23.5,14.5,811.2,68,390
2019,Chefe Donsa,Black Soil,25,12.5,811.2,80,450
2019,Chefe Donsa,Black Soil,25,15,811.2,76,180
2019,Chefe Donsa,Black Soil,29,13,811.2,74,460
2019,Chefe Donsa,Black Soil,29.5,12,811.2,75,200
2019,Chefe Donsa,Black Soil,30,12,811.2,70,380
2019,Chefe Donsa,Black Soil,30.5,11.5,811.2,65,270
2019,Chefe Donsa,Black Soil,31,1.5,811.2,77,240
2019,Chefe Donsa,Black Soil,30,11,811.2,72,330
2019,Chefe Donsa,Black Soil,28.5,12,811.2,76,220
2019,Chefe Donsa,Black Soil,29,12,811.2,66,300
2019,Chefe Donsa,Black Soil,28.5,10,811.2,80,200
2019,Chefe Donsa,Black Soil,30,14.5,811.2,51,200
2019,Chefe Donsa,Black Soil,30,12.5,811.2,78,280
2019,Chefe Donsa,Black Soil,27,10,811.2,69,290
2019,Chefe Donsa,Black Soil,26.5,10,811.2,73,100
2019,Chefe Donsa,Black Soil,27,8.5,811.2,61,470
2019,Chefe Donsa,Black Soil,29.5,7,811.2,60,500
2019,DZ-BS,Black Soil,28.5,8,811.2,64,1420
2019,DZ-BS,Black Soil,30,10,811.2,69,80
2019,DZ-BS,Black Soil,29.5,12,811.2,66,1120
2019,DZ-BS,Black Soil,29,10,811.2,74,1070
2019,DZ-BS,Black Soil,28.5,14,811.2,76,790
2019,DZ-BS,Black Soil,30,14,811.2,76,740
2019,DZ-BS,Black Soil,30.5,14,811.2,74,2000
2019,DZ-BS,Black Soil,31,10,811.2,66,910
2019,DZ-BS,Black Soil,26.5,13,811.2,82,870
2019,DZ-BS,Black Soil,31,13,811.2,76,1720
2019,DZ-BS,Black Soil,26.5,12,811.2,73,1050
2019,DZ-BS,Black Soil,29,12,811.2,70,2200
2019,DZ-BS,Black Soil,30,13,811.2,67,780
2019,DZ-BS,Black Soil,27,13,811.2,66,1030
2019,DZ-BS,Black Soil,27.5,10.5,811.2,66,580
2019,DZ-BS,Black Soil,31,11,811.2,67,500
2019,DZ-BS,Black Soil,30.5,12,811.2,63,990
2019,DZ-BS,Black Soil,29.5,12,811.2,52,250
2019,DZ-BS,Black Soil,30,12,811.2,69,520
2019,DZ-BS,Black Soil,31,13.5,811.2,58,780
2019,DZ-BS,Black Soil,30.5,10,811.2,80,1650
2019,DZ-BS,Black Soil,29.5,10,811.2,72,30
2019,DZ-BS,Black Soil,30,11,811.2,68,1560
2019,DZ-BS,Black Soil,31,11,811.2,69,1380
2019,DZ-BS,Black Soil,31,13.5,811.2,67,2250
2019,DZ-BS,Black Soil,30,12.5,811.2,71,760
2019,DZ-BS,Black Soil,31,16,811.2,82,1540
2019,DZ-BS,Black Soil,31,11.5,811.2,64,1310
2019,DZ-BS,Black Soil,31,14,811.2,64,1540
2019,DZ-BS,Black Soil,29,12,811.2,66,1630
2019,DZ-BS,Black Soil,29,13,811.2,59,1090
2019,DZ-BS,Black Soil,28.5,11.5,811.2,57,1150
2019,DZ-BS,Black Soil,30.5,12.5,811.2,62,510
2019,DZ-BS,Black Soil,32.5,12.5,811.2,63,820
2019,DZ-BS,Black Soil,32,12,811.2,76,1100
2019,DZ-BS,Black Soil,31,13,811.2,75,310
2019,DZ-BS,Black Soil,29.5,13,811.2,75,1560
2019,DZ-BS,Black Soil,27.5,13,811.2,63,1800
2019,DZ-BS,Black Soil,29,12,811.2,58,940
2019,DZ-BS,Black Soil,27,10.5,811.2,73,720
2019,DZ-BS,Black Soil,29.5,15,811.2,67,1600
2019,DZ-BS,Black Soil,28.5,11.5,811.2,65,920
2019,DZ-BS,Black Soil,28.5,14,811.2,72,1270
2019,DZ-BS,Black Soil,27,13.5,811.2,72,1360
2019,DZ-BS,Black Soil,31,12.5,811.2,73,1120
2019,DZ-BS,Black Soil,30.5,13.5,811.2,65,2120
2019,DZ-BS,Black Soil,29.5,13,811.2,65,1620
2019,DZ-BS,Black Soil,30,13,811.2,59,1840
2019,DZ-BS,Black Soil,31,13.5,811.2,62,1440
2019,DZ-BS,Black Soil,31,14,811.2,71,860
2019,DZ-BS,Black Soil,30,13.5,811.2,55,750
2019,DZ-BS,Black Soil,31,13.5,811.2,49,790
2019,DZ-BS,Black Soil,30.5,14,811.2,54,950
2019,DZ-BS,Black Soil,29.5,13.5,811.2,47,970
2019,DZ-BS,Black Soil,30,15.5,811.2,42,1130
2019,DZ-BS,Black Soil,31,14,811.2,57,480
2019,DZ-BS,Black Soil,31,14.5,811.2,58,1440
2019,DZ-BS,Black Soil,30,14.5,811.2,54,1510
2019,DZ-BS,Black Soil,31,14,811.2,48,620
2019,DZ-BS,Black Soil,31,13,811.2,50,720
2019,DZ-BS,Black Soil,31,13.5,811.2,43,80
2019,DZ-BS,Black Soil,29,12.5,811.2,53,2250
2019,DZ-BS,Black Soil,29,14.5,811.2,62,1690
2019,DZ-BS,Black Soil,28.5,14,811.2,53,1260
2019,DZ-BS,Black Soil,30.5,14,811.2,51,1995
2019,DZ-BS,Black Soil,32.5,13,811.2,68,1860
2019,DZ-BS,Black Soil,32,14,811.2,72,720
2019,DZ-BS,Black Soil,31,13.5,811.2,68,440
2019,DZ-BS,Black Soil,29.5,12.5,811.2,54,640
2019,DZ-BS,Black Soil,27.5,12.5,811.2,70,1480
2019,DZ-BS,Black Soil,29,11,811.2,69,1900
2019,DZ-BS,Black Soil,27,,811.2,72,460
2019,DZ-BS,Black Soil,29.5,13,811.2,60,1610
2019,DZ-BS,Black Soil,28.5,13,811.2,80,1520
2019,DZ-BS,Black Soil,28.5,15,811.2,74,890
2019,DZ-BS,Black Soil,27,13.5,811.2,64,605
2019,DZ-BS,Black Soil,31,13.5,811.2,66,980
2019,DZ-BS,Black Soil,30.5,12.5,811.2,79,940
2019,DZ-BS,Black Soil,29.5,13.5,811.2,82,2350
2019,DZ-BS,Black Soil,30,11,811.2,79,2210
2019,DZ-BS,Black Soil,31,13,811.2,68,2920
2019,DZ-BS,Black Soil,30.5,13,811.2,68,1440
2019,DZ-BS,Black Soil,29.5,14.5,811.2,56,1760
2019,DZ-BS,Black Soil,30,13.5,811.2,67,2180
2019,DZ-BS,Black Soil,31,13.5,811.2,71,3140
2019,DZ-BS,Black Soil,31,13.5,811.2,58,1050
2019,DZ-BS,Black Soil,30,13.5,811.2,68,1140
2019,DZ-BS,Black Soil,31,13.5,811.2,78,1620
2019,DZ-BS,Black Soil,31,15,811.2,74,1980
2019,DZ-BS,Black Soil,31,12.5,811.2,66,1020
2019,DZ-BS,Black Soil,29,12,811.2,69,1860
2019,DZ-BS,Black Soil,29,10.5,811.2,77,1720
2019,DZ-BS,Black Soil,28.5,12.5,811.2,80,1720
2019,DZ-BS,Black Soil,30.5,13,811.2,84,1000
2019,DZ-BS,Black Soil,32.5,13,811.2,68,380
2019,DZ-BS,Black Soil,32,12.5,811.2,58,1980
2019,DZ-BS,Black Soil,31,13.5,811.2,52,2460
2019,DZ-BS,Black Soil,29.5,13.5,811.2,24,2150
2019,DZ-BS,Black Soil,27.5,13,811.2,60,550
2019,DZ-BS,Black Soil,29,16,811.2,70,1840
2019,DZ-BS,Black Soil,27,14,811.2,69,2530
2019,DZ-BS,Black Soil,29.5,13,811.2,44,4070
2019,DZ-BS,Black Soil,28.5,12,811.2,41,3170
2019,DZ-BS,Black Soil,28.5,13.5,811.2,42,1640
2019,DZ-BS,Black Soil,27,13,811.2,50,1780
2019,DZ-BS,Black Soil,31,12,811.2,48,2010
2019,DZ-BS,Black Soil,30.5,12.5,811.2,52,1170
2019,DZ-BS,Black Soil,29.5,11.5,811.2,41,2260
2019,DZ-BS,Black Soil,30,11,811.2,46,2020
2019,DZ-BS,Black Soil,31,14,811.2,38,1700
2019,DZ-BS,Black Soil,31,14,811.2,38,750
2019,DZ-BS,Black Soil,30,14,811.2,35,530
2019,DZ-BS,Black Soil,31,12.5,811.2,33,1700
2019,DZ-BS,Black Soil,31,12.5,811.2,25,2030
2019,DZ-BS,Black Soil,31,11,811.2,25,2770
2019,DZ-BS,Black Soil,29,11.5,811.2,33,2360
2019,DZ-BS,Black Soil,29,12.5,811.2,68,1780
2019,DZ-BS,Black Soil,28.5,10.5,811.2,33,1800
2019,DZ-BS,Black Soil,30.5,11.5,811.2,25,2000
2019,DZ-BS,Black Soil,32.5,13,811.2,18,2450
2019,DZ-BS,Black Soil,32,11.5,811.2,40,2700
2019,DZ-BS,Black Soil,31,12.5,811.2,34,1180
2019,DZ-BS,Black Soil,29.5,12.5,811.2,40,1210
2019,DZ-BS,Black Soil,27.5,15,811.2,40,2400
2019,DZ-BS,Black Soil,29,11.5,811.2,31,2030
2019,DZ-BS,Black Soil,27,13,811.2,31,2370
2019,DZ-BS,Black Soil,29.5,14.5,811.2,48,2540
2019,DZ-BS,Black Soil,28.5,14,811.2,50,3230
2019,DZ-BS,Black Soil,28.5,14,811.2,41,1750
2019,DZ-BS,Black Soil,27,13,811.2,43,530
2019,DZ-BS,Black Soil,27,15,811.2,45,1500
2019,DZ-BS,Black Soil,26.5,15.5,811.2,60,1560
2019,DZ-BS,Black Soil,24,16.6,811.2,60,2040
2019,DZ-BS,Black Soil,26.5,13.5,811.2,65,3180
2019,DZ-BS,Black Soil,24,16,811.2,43,1430
2019,DZ-BS,Black Soil,26.5,12.5,811.2,45,1750
2019,DZ-BS,Black Soil,25,13,811.2,60,2070
2019,DZ-BS,Black Soil,28.5,13,811.2,40,1910
2019,DZ-BS,Black Soil,28.5,12.5,811.2,70,1810
2019,DZ-BS,Black Soil,27,16.5,811.2,25,1440
2019,DZ-BS,Black Soil,26.5,14.5,811.2,25,480
2019,DZ-BS,Black Soil,27.5,14.5,811.2,31,530
2019,DZ-BS,Black Soil,25.5,12.5,811.2,38,2150
2019,DZ-BS,Black Soil,26,13.5,811.2,35,2370
2019,DZ-BS,Black Soil,26,13,811.2,40,1650
2019,DZ-BS,Black Soil,27,13,811.2,26,1910
2019,DZ-BS,Black Soil,27.5,12,811.2,70,1840
2019,DZ-BS,Black Soil,27,11,811.2,18,1170
2019,DZ-BS,Black Soil,23.5,13.5,811.2,21,1410
2019,DZ-BS,Black Soil,27,14,811.2,31,2790
2019,DZ-BS,Black Soil,27.5,14,811.2,40,1580
2019,DZ-BS,Black Soil,26.5,13.5,811.2,45,1860
2019,DZ-BS,Black Soil,25.5,11,811.2,45,1340
2019,DZ-BS,Black Soil,22.5,10.5,811.2,45,1060
2019,DZ-BS,Black Soil,26,13.5,811.2,39,2100
2019,DZ-BS,Black Soil,25,13,811.2,37,1460
2019,DZ-BS,Black Soil,24.5,12,811.2,38,1480
2019,DZ-BS,Black Soil,23,15,811.2,48,870
2019,DZ-BS,Black Soil,20,13.5,811.2,41,1560
2019,DZ-BS,Black Soil,25,15,811.2,37,1920
2019,DZ-BS,Black Soil,25.5,15,811.2,49,1450
2019,DZ-BS,Black Soil,22.5,14.5,811.2,36,1330
2019,Chefe Donsa,Black Soil,27,16,811.2,40,590
2019,Chefe Donsa,Black Soil,23.5,15,811.2,46,520
2019,Chefe Donsa,Black Soil,27.5,14.5,811.2,46,270
2019,Chefe Donsa,Black Soil,26.5,14,811.2,53,310
2019,Chefe Donsa,Black Soil,27,14.5,811.2,46,360
2019,Chefe Donsa,Black Soil,26.5,13.5,811.2,46,240
2019,Chefe Donsa,Black Soil,27,13,811.2,41,480
